"시설번호","지역코드","시설일련번호","시도명","시군구명","수용시설명","도로명주소코드","법정동코드","행정동코드","상세주소","시설면적","경도","위도","X좌표","Y좌표"
"7858","1159000000","17","서울특별시","동작구","동작고등학교 운동장","1159010700200320087006552","1159010700","1159065100","서울특별시 동작구 사당동 236-5","3246","126.965530","37.482083","196951.270511","542516.188980"
"7859","1156000000","49","서울특별시","영등포구","선유중학교 운동장","1156012700100820000020586","1156012700","1156062000","서울특별시 영등포구 양평동3가 82-0","3841","126.894287","37.532750","190656.326026","548144.212346"
"7860","1156000000","53","서울특별시","영등포구","선유초등학교 운동장","1156012700100910000020012","1156012700","1156062000","서울특별시 영등포구 양평동3가 91-0","2997","126.892669","37.532495","190513.339278","548116.045633"
"7861","1156000000","16","서울특별시","영등포구","한강미디어고등학교 운동장","1156012800103150001019412","1156012800","1156062000","서울특별시 영등포구 양평동4가 315-1","2283","126.897267","37.538903","190920.459064","548826.847449"
"7862","1156000000","17","서울특별시","영등포구","선유고등학교 운동장","1156012800100100000000001","1156012800","1156062000","서울특별시 영등포구 양평동4가 10-0","2056","126.895070","37.533390","190725.630330","548215.192040"
"7863","1156000000","15","서울특별시","영등포구","당산초등학교 운동장","1156012800103230000020555","1156012800","1156062000","서울특별시 영등포구 양평동4가 323-0","6161","126.896102","37.539390","190817.637995","548881.016275"
"7864","1156000000","18","서울특별시","영등포구","영신초등학교 운동장","1156013200101210000018878","1156013200","1156063000","서울특별시 영등포구 신길동 121-0","3195","126.918190","37.509711","192766.887824","545585.062420"
"7865","1156000000","19","서울특별시","영등포구","도림초등학교 운동장","1156013200102850001000001","1156013200","1156065000","서울특별시 영등포구 신길동 285-1","4414","126.907480","37.508296","191819.813932","545428.902707"
"7866","1156000000","20","서울특별시","영등포구","우신초등학교 운동장","1156013200102100000012811","1156013200","1156066000","서울특별시 영등포구 신길동 210-0","5236","126.912131","37.509336","192231.138747","545543.984071"
"7867","1156000000","21","서울특별시","영등포구","대영초등학교 운동장","1156013200103410001011766","1156013200","1156067000","서울특별시 영등포구 신길동 341-1","2758","126.905461","37.502340","191640.576421","544768.076271"
"7868","1156000000","55","서울특별시","영등포구","대영중학교 운동장","1156013200103420049010058","1156013200","1156067000","서울특별시 영등포구 신길동 342-49","3090","126.905032","37.503049","191602.708866","544846.757543"
"7869","1156000000","58","서울특별시","영등포구","대영고등학교 운동장","1156013200103360002010063","1156013200","1156067000","서울특별시 영등포구 신길동 336-2","3049","126.906155","37.503213","191702.099538","544864.842488"
"7870","1162000000","15","서울특별시","관악구","당곡고등학교 운동장","1162010100106790000039048","1162010100","1162052500","서울특별시 관악구 봉천동 677-0","3238","126.934319","37.492247","194191.570049","543645.685426"
"7871","1162000000","23","서울특별시","관악구","구암중학교 운동장","1162010100117120005033972","1162010100","1162056500","서울특별시 관악구 봉천동 1712-5","2412","126.947565","37.492766","195362.947754","543702.496464"
"7872","1162000000","25","서울특별시","관악구","구암고등학교 운동장","1162010100117120025000001","1162010100","1162056500","서울특별시 관악구 봉천동 1712-25","1445","126.950748","37.492222","195644.457125","543642.062759"
"7873","1162000000","24","서울특별시","관악구","봉현초등학교 운동장","1162010100117040000036882","1162010100","1162056500","서울특별시 관악구 봉천동 1704-0","830","126.954594","37.490754","195984.439923","543478.933546"
"7874","1162000000","22","서울특별시","관악구","구암초등학교 운동장","1162010100107380069033541","1162010100","1162056500","서울특별시 관악구 봉천동 738-69","3551","126.946852","37.489122","195299.664297","543298.163560"
"7875","1162000000","33","서울특별시","관악구","관악중학교 운동장","1162010100101000569033433","1162010100","1162057500","서울특별시 관악구 봉천동 100-569","4507","126.961471","37.480104","196592.125529","542296.638047"
"7876","1162000000","5","서울특별시","관악구","원당초등학교 운동장","1162010100116660063032402","1162010100","1162057500","서울특별시 관악구 봉천동 1666-63","3388","126.956109","37.481000","196117.973033","542396.236245"
"7877","1162000000","34","서울특별시","관악구","봉원중학교 운동장","1162010100100250019033404","1162010100","1162057500","서울특별시 관악구 봉천동 25-19","3679","126.957919","37.484362","196278.194819","542769.318659"
"7878","1159000000","3","서울특별시","동작구","본동초등학교 운동장","1159010400101330000018366","1159010400","1159051000","서울특별시 동작구 본동 50-8","1400","126.953744","37.510282","195910.366934","545646.317108"
"7879","1159000000","24","서울특별시","동작구","영본초등학교 운동장","1159010400104410011000198","1159010400","1159051000","서울특별시 동작구 본동 441-11","2683","126.948904","37.510688","195482.481587","545691.578060"
"7880","1159000000","26","서울특별시","동작구","상현중학교 운동장","1159010200101110052020907","1159010200","1159053000","서울특별시 동작구 상도동 111-52","2367","126.961116","37.493864","196561.367331","543823.806020"
"7881","1159000000","27","서울특별시","동작구","숭실대학교 운동장","1159010200105110000033836","1159010200","1159053000","서울특별시 동작구 상도동 511-0","7904","126.956046","37.497274","196113.246986","544202.482229"
"7882","1159000000","4","서울특별시","동작구","강남초등학교 운동장","1159010300105010001033950","1159010300","1159053000","서울특별시 동작구 상도1동 501-1","4100","126.952702","37.505908","195817.974977","545160.885031"
"7883","1159000000","28","서울특별시","동작구","장승중학교 운동장","1159010200101750001033972","1159010200","1159054000","서울특별시 동작구 상도동 175-1","2250","126.940754","37.503498","194761.411706","544894.052721"
"7884","1159000000","6","서울특별시","동작구","신상도초등학교 운동장","1159010200102040333027414","1159010200","1159054000","서울특별시 동작구 상도동 산65-59","2595","126.943785","37.499926","195029.138653","544497.398038"
"7885","1159000000","7","서울특별시","동작구","강현중학교운동장","1159010200103350005034465","1159010200","1159055000","서울특별시 동작구 상도동 335-5","3215","126.931425","37.503100","193936.473924","544850.439483"
"7886","1159000000","8","서울특별시","동작구","국사봉중학교운동장","1159010200102140437023706","1159010200","1159056000","서울특별시 동작구 상도동 214-437","3062","126.945071","37.493777","195142.462349","543814.860600"
"7887","1159000000","9","서울특별시","동작구","상도초등학교 운동장","1159010200102380002024012","1159010200","1159056000","서울특별시 동작구 상도동 238-2","1451","126.937398","37.499492","194464.362558","544449.589301"
"7888","1159000000","11","서울특별시","동작구","흑석초등학교 운동장","1159010500100070001033968","1159010500","1159060500","서울특별시 동작구 흑석동 7-1","2440","126.965093","37.508658","196913.713163","545465.649866"
"7889","1159000000","10","서울특별시","동작구","은로초등학교 운동장","1159010500102450001018168","1159010500","1159060500","서울특별시 동작구 흑석동 245-1","3654","126.960177","37.503732","196478.815180","544919.032135"
"7890","1159000000","25","서울특별시","동작구","동양중학교 운동장","1159010500101980081016555","1159010500","1159060500","서울특별시 동작구 흑석동 198-79","952","126.956276","37.509668","196134.200357","545578.023575"
"7891","1159000000","41","서울특별시","동작구","중앙대학교사범대학부속중학교 운동장","1159010500100860000018045","1159010500","1159060500","서울특별시 동작구 흑석동 86-0","3598","126.961396","37.504817","196586.641937","545039.475492"
"7892","1162000000","76","서울특별시","관악구","삼성중학교 운동장","1162010200117030002006159","1162010200","1162073500","서울특별시 관악구 신림동 220-1","3236","126.943074","37.468124","194964.173308","540967.820802"
"7893","1162000000","77","서울특별시","관악구","삼성고등학교 운동장","1162010200108140000007270","1162010200","1162073500","서울특별시 관악구 신림동 811-4","4864","126.943556","37.469872","195006.949353","541161.799879"
"7894","1162000000","75","서울특별시","관악구","미림여자고등학교 운동장","1162010200115570001007292","1162010200","1162073500","서울특별시 관악구 신림동 1557-1","7004","126.932103","37.466957","193993.562889","540839.007162"
"7895","1162000000","72","서울특별시","관악구","광신고등학교 운동장","1162010200200870006005189","1162010200","1162074500","서울특별시 관악구 신림동 328-0","6867","126.925675","37.465194","193424.702264","540643.740055"
